Could not open serial port
Please connect USB to the correct port
Will try again in 1 seconds
Could not open serial port
Please connect USB to the correct port
Will try again in 1 seconds
Could not open serial port
Please connect USB to the correct port
Will try again in 1 seconds
3 18.97 30 -25.2 7272.22
1 30.03 30 -62.41 7276.62
2 31.66 30 -1.42 7280.79
3 29.18 30 66.45 7280.88
1 30.03 30 3.12 7288.94
2 31.66 30 96.6 7289.03
3 44.18 30 15.71 7289.07
1 30.03 30 -112.39 7297.22
2 31.66 30 -31.46 7301.06
3 26.45 30 -54.65 7301.13
1 20.3 30 -112.39 7309.37
2 31.66 30 -20.14 7309.44
3 22.67 30 29.03 7309.47
1 20.3 30 48.97 7317.51
2 31.66 30 92.38 7317.55
3 38.09 30 48.15 7321.56
1 20.3 30 -97.91 7329.83
2 31.66 30 -11.47 7329.92
3 30.3 30 -23.96 7330.06
1 13.25 30 -13.62 7338.19
2 31.66 30 -39.58 7338.29
3 25.72 30 13.99 7342.05
1 13.25 30 83.97 7346.25
2 31.66 30 88.57 7350.38
3 34.72 30 33 7350.5
1 13.25 30 -40.19 7358.53
2 31.66 30 11.29 7358.59
3 27.93 30 -7.02 7362.25
1 13.25 30 -43.78 7366.72
2 31.66 30 -91.76 7370.83
3 20.28 30 21.9 7370.92
1 13.25 30 80.03 7379.06
2 31.66 30 60.25 7379.19
3 39.17 30 60.44 7382.89
1 13.25 30 -28.71 7387.27
2 31.66 30 65.59 7391.3
3 38.3 30 -29 7391.39
1 13.25 30 -66.12 7399.5
2 31.66 30 -102.71 7399.58
3 20.05 30 -24.67 7399.63
1 13.25 30 69.17 7407.64
2 31.66 30 2.95 7407.69
3 24.23 30 61.6 7411.74
1 13.25 30 3.1 7420.05
2 31.66 30 72.41 7420.17
3 45.19 30 41.07 7420.24
1 13.25 30 -55.76 7428.18
2 31.66 30 -1.68 7428.29
3 33.06 30 -58.98 7432.08
1 13.25 30 53.93 7436.36
2 31.66 30 2.13 7440.34
3 25.03 30 1.71 7440.42
1 13.25 30 42.26 7448.7
2 31.66 30 90.76 7448.76
3 28.53 30 36.87 7452.35
1 13.25 30 -91.37 7456.57
2 31.66 30 29.35 7460.8
3 32.69 30 19.5 7460.84
1 13.25 30 -22.18 7469.08
2 31.66 30 -50.04 7469.13
3 26.15 30 3.69 7469.16
1 13.25 30 76.86 7477.23
2 23.33 30 -50.04 7481.25
3 28.53 30 31.41 7481.37
1 13.25 30 3.69 7489.52
2 23.33 30 59.27 7489.56
3 32.87 30 19.61 7489.59
1 13.25 30 -102.23 7497.75
2 23.33 30 -53.79 7497.83
3 24.48 30 2.88 7501.6
1 13.25 30 48.67 7505.83
2 23.33 30 23.92 7509.94
3 24.89 30 39.93 7509.99
1 13.25 30 26.4 7518.44
2 23.33 30 64.85 7518.56
3 37.5 30 38.09 7522.25
1 13.25 30 -60.58 7526.4
2 23.33 30 -14.99 7530.54
3 28.53 30 -20 7530.63
1 13.25 30 25.44 7538.78
2 23.33 30 18.01 7538.87
3 26.3 30 39.25 7538.95
1 13.25 30 44.09 7546.83
2 23.33 30 -3.56 7546.88
3 37.08 30 50.53 7550.95
1 13.25 30 1.8 7559.23
2 23.33 30 -3.56 7559.31
3 31.65 30 1.53 7559.37
1 13.25 30 7.16 7567.38
2 23.33 30 -3.56 7571.5
3 23.69 30 28.5 7571.62
1 13.25 30 78.19 7575.55
2 23.33 30 -3.56 7579.87
3 36.06 30 63.41 7579.99
1 13.25 30 78.19 7587.79
2 23.33 30 -3.56 7591.78
3 53.7 30 63.41 7591.82
1 13.25 30 20.09 7596.07
2 23.33 30 -3.56 7600.18
3 60.19 30 63.41 7600.25
1 27.68 30 20.09 7608.44
2 23.33 30 -3.56 7608.5
3 45.45 30 -114.68 7612.35
1 27.68 30 10.05 7616.53
2 23.33 30 85.79 7620.72
3 30.47 30 -40.98 7620.83
1 27.68 30 -0.26 7628.84
2 23.33 30 19.66 7628.92
3 29.01 30 33.77 7628.98
1 27.68 30 44.02 7636.94
2 23.33 30 -44.51 7641.05
3 35.7 30 36.2 7641.11
1 27.68 30 49.88 7645.15
2 23.33 30 36.94 7649.39
3 38.74 30 7.66 7649.49
1 27.68 30 -57.5 7657.52
2 23.33 30 20.41 7657.58
3 23.43 30 -7.85 7661.39
1 27.68 30 11.32 7665.65
2 23.33 30 -13.32 7669.72
3 27.17 30 63.7 7669.76
1 35.39 30 74.53 7677.96
2 23.33 30 55.91 7678.01
3 49.67 30 45.21 7681.8
1 35.39 30 -22.36 7686.27
2 23.33 30 13.78 7690.21
3 36.88 30 -62.72 7690.27
1 35.39 30 -24.51 7698.53
2 23.33 30 -33.35 7698.62
3 19.84 30 1.24 7702.52
1 38.41 30 81.29 7706.61
2 23.33 30 53.77 7710.82
3 34.53 30 81.47 7710.91
1 38.41 30 -37.3 7718.98
2 23.33 30 48.28 7719.05
3 46.7 30 13.21 7719.1
1 38.41 30 -58.99 7727.04
2 28.87 30 48.28 7731.05
3 25.86 30 -48.19 7731.13
1 38.41 30 -58.99 7739.35
2 28.87 30 12.17 7739.41
3 31.3 30 51.03 7743.27
1 48.53 30 -47.75 7747.62
2 28.87 30 71.79 7747.69
3 44.68 30 28.9 7751.69
1 48.53 30 -87.8 7760.04
2 33.62 30 -17.47 7760.16
3 28.22 30 -38.39 7760.23
1 48.53 30 54.74 7768.12
2 33.62 30 -6.08 7768.18
3 27.62 30 38.94 7771.89
1 48.53 30 27.83 7776.14
2 33.62 30 77.72 7780.26
3 42.04 30 41.99 7780.32
1 48.53 30 -74.83 7788.63
2 33.62 30 -18.27 7788.71
3 32.87 30 -25.35 7792.44
1 48.53 30 20.19 7796.73
2 33.62 30 -30.3 7800.83
3 23.43 30 20.5 7800.89
1 44.35 30 63.86 7809.25
2 33.62 30 73.67 7809.37
3 38.74 30 62.83 7809.44
1 44.35 30 -66.43 7817.13
2 33.62 30 10.04 7821.29
3 35.86 30 -8.77 7821.36
1 44.35 30 -33.52 7829.53
2 33.62 30 -58.44 7829.64
3 24.89 30 5.6 7829.69
1 44.35 30 77.72 7837.87
2 33.62 30 48.11 7837.96
3 30.82 30 55.42 7841.83
1 44.35 30 -4.5 7845.8
2 33.62 30 40.91 7850.06
3 42.76 30 30.92 7850.16
1 44.35 30 -26.47 7858.22
2 30.32 30 -56.05 7858.28
3 29.34 30 -29.12 7861.96
1 44.35 30 71.67 7866.38
2 30.32 30 9.87 7870.36
3 28.22 30 32.98 7870.43
1 43.28 30 71.67 7878.73
2 30.32 30 68.1 7878.85
3 37.88 30 38.63 7882.58
1 43.28 30 -60.66 7886.93
2 30.32 30 -25.73 7890.93
3 28.85 30 -4.83 7891.04
1 43.28 30 56.19 7899.19
2 30.32 30 -19.54 7899.27
3 25.03 30 35.29 7899.34
1 43.28 30 51.53 7907.25
2 30.32 30 78 7907.33
3 43.49 30 54.53 7911.17
1 34.17 30 -113.25 7915.34
2 30.32 30 10.61 7919.52
3 36.26 30 -32.97 7919.58
1 34.17 30 -14.99 7927.77
2 30.32 30 -66.76 7931.85
3 25.57 30 3.16 7931.91
1 34.17 30 79.63 7935.83
2 30.32 30 50.49 7940
3 31.13 30 51.57 7940.04
1 34.17 30 -24.91 7948.32
2 30.32 30 42.76 7948.38
3 42.52 30 28.88 7952.13
1 34.17 30 -55.3 7956.29
2 30.32 30 -70.28 7960.47
3 28.09 30 -28.4 7960.5
1 34.17 30 66.19 7968.95
2 20.07 30 27.02 7969.02
3 28.22 30 38.74 7969.12
1 34.17 30 14.71 7976.98
2 20.07 30 57.82 7980.95
3 39.57 30 38.18 7981.07
1 34.17 30 -86.55 7989.44
2 20.07 30 -25.28 7989.54
3 29.8 30 -13.78 7993.12
1 34.17 30 31.58 7997.44
2 20.07 30 -2.1 7997.49
3 23.69 30 31.57 8001.24
1 34.17 30 31.58 8009.79
2 20.07 30 77.49 8009.85
3 44.94 30 60.76 8013.59
1 33.16 30 -65.4 8017.87
2 20.07 30 12.6 8022.1
3 38.3 30 -40.69 8022.2
1 13.25 30 -9.47 8026.16
2 21.94 30 12.6 8030.19
3 20.28 30 -7.52 8030.33
1 13.25 30 85.11 8038.5
2 21.94 30 48.49 8038.58
3 30.14 30 77.59 8042.24
1 13.25 30 -6.16 8046.42
2 21.94 30 54.87 8050.73
3 50.76 30 31.73 8050.8
1 13.25 30 -65.04 8058.91
2 21.94 30 -81.63 8058.98
3 32.18 30 -70.07 8059.03
1 26.27 30 67.3 8067.07
2 21.94 30 -4.74 8067.14
3 26.74 30 22.8 8071.12
1 26.27 30 20.77 8079.48
2 36.26 30 -4.74 8079.56
3 38.74 30 45.03 8079.64
1 26.27 30 -94.85 8087.65
2 36.26 30 -17.73 8087.71
3 32.01 30 -10.06 8091.37
1 13.74 30 5.1 8095.76
2 36.26 30 -25.98 8099.89
3 25.03 30 23.59 8099.98
1 33.36 30 83.38 8108.06
2 36.26 30 72.51 8108.13
3 40.92 30 53.52 8111.99
1 33.36 30 -9.41 8116.15
2 36.26 30 15.36 8120.33
3 35.86 30 -21.08 8120.4
1 33.36 30 -30.29 8128.52
2 36.26 30 -63.37 8128.63
3 20.05 30 4.24 8132.32
1 33.16 30 -30.29 8136.61
2 36.26 30 41.38 8140.68
3 32.51 30 78.39 8140.75
1 33.16 30 -8.11 8149.18
2 36.26 30 50.43 8149.29
3 48.82 30 21.29 8149.37
1 33.16 30 -56.04 8157.13
2 36.26 30 -58.14 8161.21
3 28.37 30 -60.8 8161.26
1 33.16 30 74.6 8169.66
2 36.26 30 4.55 8169.74
3 26.15 30 36.45 8169.8
1 33.16 30 37.09 8177.67
2 36.26 30 80.23 8177.72
3 44.18 30 47.67 8181.5
1 33.16 30 -132.31 8189.92
2 36.26 30 6.05 8189.98
3 34.14 30 -37.74 8190.02
1 33.16 30 5.18 8198.21
2 36.26 30 -79.74 8198.33
3 21.57 30 12.46 8202.16
1 33.16 30 84.37 8206.31
2 36.26 30 47.41 8210.54
3 37.88 30 70.44 8210.64
1 33.16 30 -44.37 8218.88
2 36.26 30 50.17 8218.98
3 40.47 30 -6.1 8222.47
1 33.16 30 -42.16 8226.58
2 36.26 30 -77.15 8230.97
3 19.94 30 -19.04 8231.04
1 33.16 30 -42.16 8239.13
2 36.26 30 -0.59 8239.18
3 29.8 30 92.59 8243
1 33.16 30 76.82 8247.3
2 36.26 30 93.98 8251.3
3 80.79 30 92.59 8251.37
1 33.16 30 76.82 8259.72
2 88.86 30 93.98 8259.83
3 101.19 30 92.59 8259.91
1 93.92 30 76.82 8267.83
2 88.86 30 93.98 8267.89
3 104.6 30 92.59 8271.61
1 93.92 30 -312.83 8276
2 88.86 30 -362.59 8279.98
3 94.92 30 92.59 8280.05
1 93.92 30 -68.8 8288.44
2 33.62 30 -149.48 8288.52
3 55.28 30 -278.68 8292.17
1 93.92 30 47.94 8296.42
2 33.62 30 1.53 8300.46
3 30.99 30 -80.49 8300.53
1 93.92 30 15.29 8308.9
2 33.62 30 68.44 8308.99
3 35.11 30 40.96 8309.07
1 93.92 30 -44.49 8316.83
2 33.62 30 -13.42 8320.97
3 36.88 30 20.23 8321.03
1 93.92 30 38.5 8329.24
2 33.62 30 -38.02 8329.37
3 31.13 30 11.12 8329.47
1 93.92 30 53.2 8337.51
2 33.62 30 63.99 8337.63
3 34.14 30 39.69 8341.5
1 93.92 30 -65.94 8349.85
2 33.62 30 -7.49 8349.95
3 36.06 30 24.5 8350.02
1 93.92 30 -6.66 8357.87
2 33.62 30 -10.48 8357.93
3 31.47 30 14.68 8361.76
1 43.28 30 80.93 8365.91
2 33.62 30 72.91 8370.01
3 36.67 30 37.45 8370.05
1 43.28 30 -59.14 8378.32
2 44.63 30 72.91 8382.47
3 32.36 30 11.29 8382.53
1 43.28 30 -41.94 8386.44
2 44.63 30 -53.18 8390.45
3 26.45 30 32.62 8390.48
1 43.28 30 69.88 8399.13
2 44.63 30 39.72 8399.26
3 40.02 30 57.24 8402.66
1 43.28 30 -23.6 8406.92
2 42.72 30 42.61 8406.97
3 38.74 30 -5.77 8410.88
1 43.28 30 -31.42 8419.26
2 28.42 30 42.61 8419.3
3 20.28 30 0.63 8419.33
1 43.28 30 78.91 8427.51
2 28.42 30 22.9 8427.58
3 30.64 30 87.93 8431.39
1 43.28 30 -15.04 8439.77
2 45.9 30 22.9 8439.81
3 56.18 30 41.34 8443.7
1 43.28 30 -72.1 8448
2 38.51 30 22.9 8448.05
3 40.92 30 -87 8451.79
1 43.28 30 54.79 8456.18
2 38.51 30 -22.44 8460.32
3 24.34 30 -10.7 8460.38
1 43.28 30 36.27 8468.64
2 38.51 30 75 8468.74
3 36.06 30 67.22 8468.79
1 32.96 30 -87.89 8476.63
2 38.51 30 10.26 8480.71
3 40.24 30 13.6 8480.78
1 32.96 30 -7.05 8489.08
2 38.51 30 -33.29 8489.2
3 24.48 30 -7.68 8489.26
1 32.96 30 84.07 8497.12
2 38.51 30 58.42 8497.16
3 33.24 30 66.14 8501.15
1 32.96 30 -7.71 8509.45
2 38.51 30 56.36 8509.54
3 47.78 30 27.38 8509.6
1 32.96 30 -66.1 8517.48
2 38.51 30 -91.88 8521.73
3 28.09 30 -45.81 8521.82
1 32.96 30 68.19 8525.76
2 38.51 30 -9.41 8529.9
3 25.32 30 47.62 8529.97
1 32.96 30 21.38 8538.15
2 38.51 30 82.02 8538.21
3 50.24 30 61.64 8542
1 32.96 30 -96.63 8548.05
2 38.51 30 7.59 8550.19
3 37.29 30 -58.36 8550.28
1 32.96 30 16.29 8558.62
2 38.51 30 -55.71 8558.69
3 27.62 30 6.38 8558.73
1 32.96 30 71.08 8566.78
2 38.51 30 57.7 8566.89
3 37.08 30 49.59 8570.84
1 32.96 30 -39.43 8579.06
2 38.51 30 49.98 8579.15
3 37.67 30 7.18 8579.21
1 32.96 30 -34.69 8587.2
2 38.51 30 -68.41 8591.17
3 22.8 30 3.91 8591.2
1 32.96 30 77.81 8599.59
2 38.51 30 17.54 8599.66
3 34.91 30 73.24 8599.7
1 32.96 30 -0.33 8607.7
2 38.51 30 49.21 8607.77
3 44.43 30 17.73 8611.76
1 32.96 30 -46.2 8615.82
2 38.51 30 -33.24 8620.1
3 27.78 30 -30.33 8620.17
1 32.96 30 68.94 8628.27
2 38.51 30 14.23 8628.33
3 27.62 30 47.94 8628.38
1 32.96 30 10.9 8636.33
2 38.51 30 58.66 8640.3
3 43.69 30 48.8 8640.37
1 22.16 30 10.9 8648.84
2 38.51 30 -14.02 8648.95
3 32.87 30 -26.79 8652.63
1 22.16 30 43.05 8657
2 38.51 30 1.29 8657.08
3 23.96 30 27.28 8660.87
1 22.16 30 45.4 8669.3
2 27.79 30 53.32 8669.38
3 43 30 66.92 8669.48
1 22.16 30 -64.03 8677.31
2 44.38 30 53.32 8677.36
3 40.69 30 -23.46 8681.38
1 13.83 30 -14.68 8685.57
2 44.38 30 -51.54 8689.56
3 20.87 30 -11.93 8689.63
1 13.83 30 84.95 8697.91
2 44.38 30 43.45 8698.02
3 35.3 30 82.2 8701.84
1 13.83 30 -38.72 8706.05
2 44.38 30 44.39 8710.2
3 48.27 30 15.12 8710.29
1 13.83 30 -63.86 8718.32
2 44.38 30 -68.15 8718.38
3 27.93 30 -50.27 8722.14
1 13.83 30 69.33 8726.56
2 44.38 30 23.19 8730.61
3 25.17 30 46.4 8730.67
1 13.83 30 5.05 8738.82
2 38.51 30 58.29 8738.9
3 43.49 30 60.36 8738.96
1 13.83 30 -98.88 8747.03
2 38.51 30 -22 8747.14
3 36.26 30 -26.44 8750.99
1 13.83 30 43.2 8759.46
2 38.51 30 4.28 8759.57
3 22.54 30 9.7 8759.62
1 13.83 30 52.43 8767.51
2 27.64 30 52.89 8767.56
3 32.51 30 73.32 8771.42
1 13.83 30 52.43 8775.58
2 27.64 30 27.66 8779.78
3 44.94 30 28.62 8779.93
1 13.83 30 -28.45 8788.03
2 27.64 30 -50.08 8788.14
3 30.14 30 -33.94 8791.98
1 13.83 30 79.45 8796.21
2 27.64 30 27.36 8800.32
3 30.3 30 38.25 8800.42
1 13.83 30 2.28 8808.49
2 27.64 30 57.95 8808.55
3 41.15 30 38.25 8812.22
1 13.83 30 -77.56 8816.45
2 27.64 30 -36.04 8820.82
3 30.3 30 -15.29 8820.87
1 13.83 30 55.65 8828.96
2 27.64 30 -1.15 8829.04
3 26.45 30 37.98 8829.17
1 56.19 30 55.65 8837
2 27.64 30 86.91 8837.06
3 45.19 30 53.33 8840.89
1 56.19 30 -121.69 8849.35
2 27.64 30 18.58 8849.39
3 34.72 30 -35.7 8849.43
1 56.19 30 -32.82 8857.49
2 27.64 30 -84.35 8857.54
3 25.17 30 16.68 8861.57
1 56.19 30 82.1 8865.78
2 27.64 30 49.58 8869.78
3 36.06 30 59.4 8869.82
1 56.19 30 -5.27 8878.21
2 27.64 30 59.3 8878.3
3 39.57 30 9.94 8882.02
1 56.19 30 -55.5 8886.12
2 27.64 30 -70.47 8890.22
3 22.54 30 -7.97 8890.27
1 56.19 30 72.61 8898.58
2 27.64 30 0.7 8898.63
3 30.64 30 72.16 8898.66
1 56.19 30 8.31 8906.84
2 27.64 30 89.83 8906.91
3 52.24 30 36.83 8910.8
1 56.19 30 -113.24 8919.19
2 27.64 30 -42.58 8919.27
3 29.97 30 -71.69 8922.85
1 56.19 30 50.44 8927.16
2 27.64 30 -32.33 8927.21
3 39.57 30 98.58 8931.14
1 56.19 30 146.75 8935.38
2 27.64 30 157.21 8939.42
3 88.67 30 98.58 8939.47
1 56.19 30 -163.01 8947.69
2 27.64 30 157.21 8947.73
3 106 30 98.58 8951.96
1 56.19 30 -163.01 8960.03
2 27.64 30 157.21 8960.12
3 111.72 30 98.58 8963.94
1 56.19 30 -87.63 8968.35
2 27.64 30 157.21 8968.46
3 114.65 30 98.58 8968.54
1 56.19 30 -87.63 8976.45
2 27.64 30 157.21 8980.52
3 68.75 30 -324.28 8980.61
1 56.19 30 94.92 8988.73
2 27.64 30 -293.13 8988.79
3 33.43 30 -94.79 8992.42
1 66.14 30 46.8 8996.73
2 27.64 30 -24.21 9000.93
3 45.45 30 81.84 9001
1 66.14 30 -84.65 9005.02
2 27.64 30 85.11 9009.08
3 56.18 30 21.28 9009.17
1 66.14 30 17.67 9017.33
2 27.64 30 -18.96 9017.42
3 33.06 30 -33.41 9021.38
1 66.14 30 105.58 9025.53
2 38.72 30 46.86 9029.54
3 40.24 30 82.23 9029.62
1 66.14 30 -16.72 9037.79
2 38.72 30 55.01 9037.84
3 61.91 30 46 9041.81
1 66.14 30 0.07 9045.81
2 38.72 30 -67.82 9049.97
3 41.81 30 -63.4 9050.01
1 66.14 30 134.09 9058.26
2 38.72 30 46.51 9058.33
3 42.04 30 37.13 9058.38
1 66.14 30 -23.66 9066.52
2 38.72 30 81.03 9070.62
3 47.78 30 35.38 9070.74
1 66.14 30 -16.98 9078.72
2 38.72 30 -72.74 9078.77
3 39.57 30 5.99 9078.81
1 66.14 30 133.45 9087.06
2 36.87 30 27.95 9090.88
3 36.88 30 46.38 9090.94
1 66.14 30 -7.64 9099.36
2 51.8 30 61.54 9099.48
3 50.76 30 59.46 9103.23
1 66.14 30 -6.07 9107.39
2 51.8 30 -13.81 9107.45
3 43.24 30 -10.63 9111.42
1 66.14 30 135.99 9115.62
2 51.8 30 49.42 9119.84
3 38.52 30 26.95 9119.91
1 66.14 30 -2.95 9127.88
2 61.7 30 73.96 9127.92
3 44.94 30 50.05 9131.89
1 66.14 30 -9.22 9136.06
2 61.7 30 -64.48 9140.04
3 42.76 30 17.4 9140.12
1 66.14 30 137.24 9148.48
2 61.7 30 24.36 9148.6
3 41.15 30 27.62 9152.38
1 59.04 30 137.24 9156.5
2 61.7 30 90.38 9160.67
3 43.49 30 35.08 9160.76
1 59.04 30 -50.82 9168.9
2 61.7 30 -29.27 9168.99
3 40.02 30 22.81 9169.01
1 59.04 30 91.89 9177.18
2 61.7 30 19.94 9177.25
3 41.57 30 39.62 9181.02
1 59.04 30 29.02 9189.26
2 61.7 30 76.4 9189.32
3 46.7 30 31.32 9189.37
1 59.04 30 -77.62 9197.66
2 39.59 30 76.4 9197.73
3 34.14 30 4.98 9201.52
1 59.04 30 96.33 9205.69
2 39.59 30 44.1 9209.86
3 43.24 30 67.29 9209.93
1 59.04 30 37.63 9217.95
2 39.59 30 78.1 9218
3 52.24 30 21.37 9221.83
1 59.04 30 -118.33 9226.15
2 39.59 30 -87.39 9230.22
3 33.61 30 -24.46 9230.34
1 59.04 30 68.67 9238.45
2 39.59 30 13.92 9238.52
3 36.26 30 68.66 9238.59
1 59.04 30 49.04 9246.87
2 39.59 30 101.75 9246.96
3 61.26 30 55.2 9250.8
1 59.04 30 -99.5 9258.96
2 39.59 30 -42.64 9259.01
3 38.09 30 -70.71 9259.04
1 59.04 30 49.06 9267.11
2 39.59 30 -11.5 9267.17
3 30.64 30 45.14 9271.16
1 59.04 30 87.27 9279.42
2 39.59 30 139.61 9279.55
3 62.65 30 82.18 9279.63
1 59.04 30 -130.24 9287.76
2 39.59 30 33.77 9287.86
3 51.64 30 -78.65 9291.7
1 59.04 30 -9.74 9295.68
2 39.59 30 -70.81 9299.81
3 25.57 30 -23.61 9299.86
1 59.04 30 139.74 9308
2 39.59 30 78.51 9308.05
3 47.24 30 101.73 9308.09
1 53.15 30 139.74 9316.2
2 39.59 30 56.98 9320.36
3 49.95 30 -1.59 9320.42
1 53.15 30 -27.08 9328.73
2 39.59 30 -118.07 9328.83
3 25.03 30 -15.17 9332.5
1 53.15 30 148.25 9336.71
2 39.59 30 65.47 9340.68
3 45.71 30 104.43 9340.73
1 53.15 30 -14.42 9344.78
2 39.59 30 53.51 9348.95
3 57.84 30 6.06 9349.03
1 53.15 30 -47.64 9357.39
2 39.59 30 -86.03 9357.45
3 29.8 30 -55.68 9361.26
1 44.84 30 132.79 9365.46
2 39.59 30 63.24 9369.5
3 38.74 30 81.03 9369.55
1 44.84 30 14.48 9377.78
2 39.59 30 54.28 9377.87
3 59.49 30 39.65 9381.72
1 24.33 30 14.48 9385.95
2 39.59 30 -85.39 9390.01
3 37.29 30 -65.05 9390.18
1 24.33 30 110.88 9398.15
2 39.59 30 26.51 9398.2
3 38.09 30 45.95 9402.18
1 24.33 30 32.48 9406.34
2 39.59 30 97.35 9410.38
3 51.35 30 41.58 9410.43
1 24.33 30 -92.15 9418.9
2 39.59 30 -64.93 9419.05
3 34.14 30 -25.4 9422.72
1 24.33 30 87.25 9427.04
2 39.59 30 -14.47 9430.98
3 36.47 30 60.61 9431.07
1 24.33 30 73.51 9435.14
2 39.59 30 128.81 9439.06
3 58.8 30 48.76 9439.12
1 24.33 30 -169.81 9447.46
2 39.59 30 -28.74 9451.4
3 35.3 30 -63.75 9451.46
1 24.33 30 29.99 9455.44
2 39.59 30 -36.06 9459.56
3 30.3 30 53.71 9459.63
1 24.33 30 95.51 9468
2 39.59 30 130.53 9468.11
3 62.65 30 77.61 9471.81
1 24.33 30 -128.25 9476.11
2 39.59 30 33.65 9480.31
3 49.95 30 -83.94 9480.42
1 24.33 30 -24.02 9488.35
2 39.59 30 -114.29 9488.39
3 24.48 30 -20.46 9492.34
1 24.33 30 136.62 9496.48
2 39.59 30 68.92 9496.54
3 43.93 30 101.92 9500.56
1 24.33 30 -1.36 9504.53
2 39.59 30 75.11 9508.76
3 56.51 30 9.64 9508.8
1 24.33 30 -5.77 9517.11
2 39.15 30 75.11 9517.21
3 28.85 30 -54.23 9521.1
1 24.33 30 137.63 9525.2
2 39.15 30 36.58 9529.19
3 38.74 30 79.05 9529.24
1 24.33 30 -28.58 9537.65
2 39.15 30 72.02 9537.73
3 57.17 30 34.45 9541.32
1 24.33 30 -17.66 9549.74
2 39.15 30 -77.21 9553.95
3 29.34 30 -58.6 9554.06
1 45.96 30 -17.66 9558.13
2 39.15 30 33.31 9558.21
3 29.97 30 75.55 9558.3
1 45.96 30 4.09 9566.02
2 39.15 30 87.12 9570.2
3 64.92 30 74.76 9570.28
1 45.96 30 -59.05 9582.61
2 39.15 30 -78.13 9582.67
3 36.47 30 -98.19 9582.72
1 45.96 30 106.86 9586.57
2 39.15 30 -37.66 9590.61
3 34.72 30 44.07 9590.67
1 45.96 30 4.41 9594.67
2 39.15 30 113.89 9598.94
3 51.05 30 52.55 9599.05
1 45.96 30 4.41 9607.08
2 39.15 30 -27.18 9607.19
3 37.29 30 -29.73 9611.19
1 45.96 30 138.77 9619.35
2 39.15 30 4.71 9619.41
3 36.88 30 39.08 9619.46
1 45.96 30 114.6 9627.66
2 39.15 30 111.78 9631.68
3 52.84 30 40.82 9631.75
1 45.96 30 -206.72 9635.82
2 39.15 30 -21.88 9639.81
3 38.95 30 -39.73 9639.88
1 45.96 30 -19.78 9648.13
2 39.15 30 -46.9 9648.2
3 26.59 30 29.71 9648.35
1 45.96 30 131.08 9656.28
2 39.15 30 113.06 9660.45
3 57.17 30 86.37 9660.53
1 45.96 30 -42.51 9668.44
2 39.15 30 20.13 9668.49
3 47.78 30 -62.11 9668.52
1 45.96 30 10.01 9676.79
2 26.46 30 -70.52 9676.89
3 23.82 30 -15.15 9680.86
1 45.96 30 10.01 9689.11
2 26.46 30 91.84 9689.21
3 54.01 30 99.62 9692.85
1 45.96 30 -149.9 9697.24
2 26.46 30 57.24 9697.33
3 56.84 30 -46.77 9701.2
1 45.96 30 -101.28 9709.49
2 26.46 30 -147.59 9709.54
3 27.62 30 -60.9 9709.57
1 45.96 30 111.16 9717.81
2 26.46 30 29.94 9717.87
3 35.3 30 35.03 9721.67
1 45.96 30 -90.5 9725.79
2 53 30 72.5 9729.95
3 46.7 30 35.03 9730.04
1 45.96 30 -90.5 9738.38
2 53 30 72.5 9738.5
3 49.38 30 35.03 9742.47
1 45.96 30 -90.5 9750.63
2 53 30 72.5 9750.73
3 50.24 30 35.03 9750.78
1 45.96 30 -90.5 9758.65
2 53 30 72.5 9758.69
3 51.05 30 35.03 9758.72
1 19.13 30 -90.5 9766.95
2 53 30 72.5 9770.88
3 35.7 30 -77.57 9770.99
1 19.13 30 -90.5 9779.11
2 53 30 -148.26 9779.23
3 21.94 30 -0.81 9779.31
1 19.13 30 17.7 9787.34
2 53 30 41.85 9787.44
3 33.8 30 62.99 9791.37
1 19.13 30 -64.13 9795.59
2 53 30 43.59 9799.62
3 44.94 30 8.79 9799.69
1 15.99 30 0.66 9807.73
2 53 30 -21.51 9807.8
3 27.17 30 -47.34 9807.83
1 15.99 30 67.63 9815.94
2 53 30 49.76 9819.94
3 28.85 30 36.52 9820
1 15.99 30 67.63 9828.33
2 53 30 61.51 9828.42
3 38.52 30 28.16 9828.46
1 43.28 30 -63.75 9836.47
2 53 30 -59.43 9836.51
3 29.34 30 -15.36 9840.32
1 43.28 30 55.38 9849.57
2 27.64 30 29.61 9849.62
3 29.8 30 25.54 9849.67
1 43.28 30 35.26 9861.08
2 27.64 30 82.01 9861.14
3 36.06 30 24.74 9861.26
1 43.28 30 -91.34 9865.1
2 45.13 30 82.01 9869.24
3 30.82 30 -3.2 9869.31
1 43.28 30 12.65 9877.56
2 45.13 30 -0.9 9877.66
3 26.3 30 23.03 9881.4
1 43.28 30 41.68 9885.72
2 45.13 30 118.82 9889.62
3 37.08 30 40.69 9889.69
1 43.28 30 -43.72 9897.88
2 48.23 30 -11.03 9897.92
3 29.5 30 -8.32 9901.71
1 43.28 30 5.61 9906.03
2 48.23 30 -16.41 9910.02
3 22.67 30 24.59 9910.06
1 43.28 30 65.53 9918.58
2 48.23 30 122.25 9918.66
3 42.28 30 58.91 9918.73
1 43.28 30 -40.89 9926.69
2 48.23 30 66.43 9930.65
3 39.39 30 -34.26 9930.72
1 15.33 30 -40.89 9938.83
2 48.23 30 -118.31 9942.85
3 17.93 30 -19.82 9942.88
1 15.33 30 71.84 9947.22
